flight_id,flight_number,date,month,day_of_week,is_weekend,airline,aircraft_type,origin,destination,distance_km,scheduled_dep_hour,flight_duration_min,seat_capacity,passengers_boarded,load_factor_pct,weather_origin,weather_dest,origin_congestion,dest_congestion,atc_delay_min,late_aircraft_min,tech_issue_delay_min,dep_delay_min,arr_delay_min
FL1129,6E633,2023-07-19,7,Wednesday,0,IndiGo,B787,GAU,GOI,737,14,91,296,246.0,,8.0,,2,3,0.5,0.0,0.0,20.4,24.5
FL0008,6E396,2023-04-13,4,Thursday,0,IndiGo,B737,COK,BLR,520,19,65,162,155.0,95.8,5.0,2.0,4,7,11.1,7.1,0.0,37.4,285.0
FL0547,AI817,2023-04-06,4,Thursday,0,Air India,A321,BHO,HYD,1656,8,163,220,173.0,78.9,6.0,3.0,2,6,12.5,0.0,0.0,30.5,43.3
FL0883,6E194,2023-05-07,5,Sunday,1,IndiGo,A321,PNQ,JAI,815,12,102,220,200.0,91.2,1.0,2.0,4,4,2.6,0.0,7.4,12.9,12.8
FL1335,UK157,2023-10-20,10,Friday,0,Vistara,B777,MAA,BHO,1174,21,123,342,247.0,,1.0,10.0,6,2,2.5,0.0,0.0,18.4,90.0
FL1148,AI519,2023-05-07,5,Sunday,1,Air India,A321,MAA,LKO,482,12,58,220,169.0,76.9,4.0,5.0,6,3,0.0,0.0,0.0,7.0,37.4
FL0515,SG950,2023-11-26,11,Sunday,1,SpiceJet,B737,LKO,PAT,634,21,77,162,80.0,49.8,1.0,,3,2,,0.0,0.0,9.9,51.1
FL1265,AI337,2023-04-02,4,Sunday,1,Air India,,COK,PNQ,1409,21,130,162,,69.5,4.0,5.0,4,4,0.4,0.0,0.0,10.6,50.4
FL0336,SG256,2023-04-09,4,Sunday,1,SpiceJet,A321,AMD,IXB,1496,9,145,220,178.0,80.9,2.0,2.0,4,2,13.4,0.0,0.0,23.3,29.5
FL0849,SG280,2023-01-01,1,Sunday,1,SpiceJet,A320,IXB,IXC,966,21,101,180,163.0,90.7,,4.0,2,2,3.1,0.0,0.0,18.4,36.4
FL0520,AI778,2023-04-05,4,Wednesday,0,Air India,B777,SXR,PAT,1497,9,145,342,309.0,90.4,3.0,2.0,2,2,8.8,1.6,0.0,13.0,52.6
FL1357,AI755,2023-08-07,8,Monday,0,Air India,B737,GAU,HYD,1700,9,167,162,139.0,85.9,7.0,7.0,2,6,5.1,0.0,0.0,26.3,84.1
FL0704,6E866,2023-07-20,7,Thursday,0,IndiGo,A320,MAA,IXB,662,5,79,180,135.0,75.2,7.0,7.0,6,2,1.2,0.0,0.0,13.4,22.1
FL0075,SG443,2023-12-17,12,Sunday,1,SpiceJet,A321,AMD,ATQ,458,14,67,220,139.0,63.4,1.0,3.0,4,2,3.6,0.0,0.0,11.3,25.3
FL0983,UK552,2023-04-28,4,Friday,0,Vistara,B737,ATQ,LKO,938,13,97,162,128.0,79.3,5.0,5.0,2,3,1.2,0.0,0.0,24.8,41.0
FL1435,G8589,2023-11-14,11,Tuesday,0,GoFirst,A320,JAI,MAA,1099,9,110,180,163.0,90.9,3.0,7.0,4,6,13.0,0.0,0.0,25.4,64.5
FL1008,G8540,2023-01-13,1,Friday,0,GoFirst,A319,GAU,DEL,1660,8,163,144,105.0,73.0,9.0,6.0,2,9,19.0,0.0,5.9,70.4,61.8
FL1174,AI496,2023-06-03,6,Saturday,1,Air India,A321,HYD,PAT,1964,17,173,220,,89.4,9.0,7.0,6,2,13.2,0.0,0.0,49.2,102.4
FL0351,UK870,2023-11-19,11,Sunday,1,Vistara,A319,CCU,LKO,332,17,42,144,139.0,96.7,2.0,6.0,5,3,0.0,0.0,0.0,0.0,25.4
FL1384,6E221,2023-10-22,10,Sunday,1,IndiGo,B737,CCU,PNQ,1281,16,125,162,98.0,60.8,3.0,3.0,5,4,0.4,0.0,0.0,0.0,34.5
FL0898,UK852,2023-08-26,8,Saturday,1,Vistara,B737,HYD,PAT,1296,18,123,162,125.0,77.2,2.0,9.0,6,2,0.0,4.7,0.0,6.4,59.2
FL1077,6E737,2023-02-11,2,Saturday,1,IndiGo,B737,AMD,DEL,890,17,91,162,137.0,85.1,1.0,2.0,4,9,4.3,,1.2,31.5,41.3
FL0283,UK613,2023-04-23,4,Sunday,1,Vistara,A320,JAI,IXC,610,11,73,180,144.0,80.5,4.0,2.0,4,2,0.0,0.0,0.0,4.4,15.7
FL0115,SG252,2023-02-02,2,Thursday,0,SpiceJet,B737,IXB,COK,1170,10,110,162,157.0,97.1,1.0,2.0,2,4,,43.8,0.0,48.6,59.7
FL1254,AI506,2023-09-04,9,Monday,0,Air India,A320,IXC,PAT,1003,14,100,180,154.0,85.9,6.0,7.0,2,2,0.0,0.0,0.0,7.9,57.1
FL0127,6E345,2023-05-11,5,Thursday,0,IndiGo,A321,HYD,DEL,1253,10,126,220,184.0,83.7,5.0,8.0,6,9,0.0,0.0,0.0,15.6,59.7
FL0986,6E143,2023-07-31,7,Monday,0,IndiGo,B787,BLR,DEL,1740,13,157,296,,70.8,7.0,7.0,7,9,0.0,0.0,0.0,36.1,61.0
FL1421,UK717,2023-06-21,6,Wednesday,0,Vistara,A321,HYD,GAU,581,5,75,220,190.0,86.8,7.0,7.0,6,2,0.0,0.0,0.0,5.6,51.0
FL0045,AI656,2023-01-21,1,Saturday,1,Air India,B737,BLR,AMD,1056,20,116,162,124.0,76.6,2.0,4.0,7,4,21.0,7.6,0.0,35.8,79.3
FL1037,AI225,2023-12-27,12,Wednesday,0,Air India,B737,SXR,AMD,1316,16,126,162,160.0,98.8,1.0,3.0,2,4,0.7,0.0,0.0,9.5,40.3
FL0517,6E985,2023-02-13,2,Monday,0,IndiGo,A320,PNQ,COK,851,8,103,180,153.0,85.5,6.0,2.0,4,4,10.9,0.0,0.0,11.3,15.4
FL0393,UK554,2023-08-03,8,Thursday,0,Vistara,B777,ATQ,BHO,1702,6,144,342,291.0,85.3,9.0,8.0,2,2,9.2,0.0,0.0,42.2,56.1
FL0079,SG325,2023-09-09,9,Saturday,1,SpiceJet,A320,BHO,IXB,1830,6,155,180,160.0,,9.0,8.0,2,2,2.4,0.0,0.0,32.2,74.2
FL0550,6E804,2023-07-09,7,Sunday,1,IndiGo,A321,GOI,CCU,380,13,53,220,178.0,81.3,8.0,5.0,3,5,0.9,0.0,0.0,30.9,41.9
FL1137,AI793,2023-04-14,4,Friday,0,Air India,A320,BHO,MAA,1275,8,119,180,149.0,82.9,5.0,,2,6,0.2,3.8,0.0,4.4,26.7
FL0871,6E114,2023-03-02,3,Thursday,0,IndiGo,A319,AMD,MAA,1561,21,163,144,121.0,84.7,3.0,1.0,4,6,0.0,30.3,0.0,32.1,43.0
FL1104,6E606,2023-01-15,1,Sunday,1,IndiGo,B777,BLR,GOI,1627,6,149,342,319.0,93.4,5.0,6.0,7,3,1.4,0.0,0.0,11.6,47.2
FL0613,UK987,2023-07-13,7,Thursday,0,Vistara,A321,MAA,JAI,1687,9,143,220,210.0,95.5,9.0,5.0,6,4,13.7,0.0,0.0,42.8,50.7
FL1344,G8767,2023-02-03,2,Friday,0,GoFirst,A320,BLR,GAU,1497,7,144,180,137.0,76.2,2.0,1.0,7,2,31.8,0.0,0.0,30.0,48.2
FL1348,UK631,2023-03-17,3,Friday,0,Vistara,B737,CCU,IXC,1647,14,160,162,137.0,84.9,3.0,3.0,5,2,8.5,0.0,0.0,8.3,23.4
FL0710,AI355,2023-09-10,9,Sunday,1,Air India,B787,LKO,COK,1143,11,128,296,262.0,88.6,9.0,5.0,3,4,4.2,0.0,0.0,39.3,52.0
FL1283,6E532,2023-03-26,3,Sunday,1,IndiGo,B787,BLR,PAT,1115,12,115,296,256.0,86.5,3.0,1.0,7,2,4.2,0.0,0.0,5.1,19.3
FL0720,S5633,2023-12-31,12,Sunday,1,StarAir,A321,BOM,PNQ,149,10,31,220,163.0,74.2,4.0,3.0,9,4,2.5,0.0,0.0,7.7,18.0
FL0842,SG781,2023-10-04,10,Wednesday,0,SpiceJet,A321,MAA,GOI,1044,11,105,220,215.0,,6.0,4.0,6,3,,0.0,0.0,16.8,35.6
FL0214,S5955,2023-05-06,5,Saturday,1,StarAir,,BLR,JAI,1914,8,154,162,138.0,85.3,7.0,5.0,7,4,24.8,7.7,0.0,51.6,63.1
FL0692,6E899,2023-03-31,3,Friday,0,IndiGo,A320,IXB,VTZ,1630,13,153,180,129.0,72.0,,2.0,2,2,2.5,0.0,0.0,28.5,46.7
FL0635,SG106,2023-07-21,7,Friday,0,SpiceJet,A319,LKO,PAT,1297,16,113,144,98.0,,6.0,9.0,3,2,7.6,0.0,0.0,21.7,96.2
FL1020,6E729,2023-04-05,4,Wednesday,0,IndiGo,B737,ATQ,GAU,1961,8,178,162,138.0,85.4,1.0,6.0,2,2,5.3,0.0,0.0,15.5,46.2
FL0428,AI184,2023-05-04,5,Thursday,0,Air India,B777,GOI,GAU,1871,22,162,342,252.0,73.9,4.0,2.0,3,2,0.0,0.0,0.0,5.2,40.4
FL1132,AI227,2023-12-12,12,Tuesday,0,Air India,B737,SXR,LKO,553,17,65,162,131.0,81.2,1.0,2.0,2,3,6.0,12.1,0.0,25.5,50.4
FL1050,I5355,2023-03-30,3,Thursday,0,AirAsia India,A321,COK,JAI,942,13,103,220,182.0,82.9,5.0,3.0,4,4,0.0,0.0,0.0,1.8,10.5
FL0804,SG322,2023-04-16,4,Sunday,1,SpiceJet,A320,GAU,DEL,1660,7,147,180,180.0,100.0,1.0,2.0,2,9,11.0,0.0,0.0,9.3,55.0
FL0961,UK793,2023-02-09,2,Thursday,0,Vistara,A320,COK,DEL,1900,9,189,180,180.0,100.0,1.0,1.0,4,9,14.9,4.1,0.0,20.3,24.9
FL0742,6E867,2023-01-06,1,Friday,0,IndiGo,B737,SXR,PNQ,1467,13,133,162,158.0,98.0,1.0,9.0,2,4,7.6,0.0,0.0,4.1,52.3
FL1410,UK343,2023-05-09,5,Tuesday,0,Vistara,A320,AMD,IXB,543,11,58,180,171.0,95.1,3.0,2.0,4,2,0.0,0.0,1.4,3.8,25.7
FL1109,AI203,2023-02-16,2,Thursday,0,Air India,A321,MAA,COK,660,6,79,220,168.0,76.5,2.0,2.0,6,4,2.5,26.7,0.0,25.1,38.4
FL0736,UK597,2023-10-10,10,Tuesday,0,Vistara,ATR72,MAA,COK,660,11,71,70,64.0,92.7,2.0,2.0,6,4,0.0,0.0,0.0,8.6,22.1
FL1324,6E972,2023-12-25,12,Monday,0,IndiGo,A320,SXR,VTZ,754,7,80,180,164.0,91.5,3.0,4.0,2,2,0.7,5.6,4.2,13.6,6.5
FL0668,SG615,2023-08-17,8,Thursday,0,SpiceJet,A320,AMD,CCU,1133,5,113,180,112.0,62.6,6.0,9.0,4,5,0.0,0.0,0.0,15.0,88.5
FL0617,AI155,2023-12-05,12,Tuesday,0,Air India,A320,HYD,COK,880,16,92,180,106.0,59.4,6.0,6.0,6,4,1.6,0.0,0.0,26.8,77.7
FL0137,I5991,2023-02-11,2,Saturday,1,AirAsia India,ATR72,HYD,GAU,1235,7,104,70,65.0,93.5,2.0,2.0,6,2,17.9,8.8,0.0,36.4,42.3
FL0091,AI969,2023-02-10,2,Friday,0,Air India,A320,BHO,LKO,441,20,63,180,163.0,90.8,6.0,2.0,2,3,6.1,0.0,0.0,25.1,55.3
FL0310,I5622,2023-06-07,6,Wednesday,0,AirAsia India,B737,HYD,PNQ,1768,15,146,162,129.0,79.8,5.0,10.0,6,4,0.0,0.0,0.0,13.2,70.5
FL1414,6E280,2023-02-11,2,Saturday,1,IndiGo,ATR72,DEL,PAT,1000,11,93,70,60.0,86.9,6.0,4.0,9,2,0.1,0.0,0.0,10.3,11.4
FL0444,G8891,2023-05-09,5,Tuesday,0,GoFirst,A321,PNQ,ATQ,1054,9,116,220,191.0,87.0,1.0,3.0,4,2,0.0,0.0,0.0,13.2,36.4
FL1159,AI700,2023-10-29,10,Sunday,1,Air India,A320,PAT,HYD,406,6,62,180,138.0,77.2,7.0,3.0,2,6,3.0,25.2,0.0,45.9,57.4
FL0119,I5956,2023-10-20,10,Friday,0,AirAsia India,A319,AMD,DEL,890,19,96,144,144.0,100.0,,,4,9,0.0,2.7,0.0,9.0,44.3
FL0964,6E189,2023-08-11,8,Friday,0,IndiGo,A321,LKO,PAT,930,18,103,220,181.0,82.7,4.0,6.0,3,2,8.8,0.0,0.0,7.0,53.8
FL0689,AI360,2023-05-02,5,Tuesday,0,Air India,A320,PAT,HYD,1714,15,160,180,166.0,92.6,1.0,2.0,2,6,1.0,0.0,0.0,1.3,32.9
FL0141,6E202,2023-08-19,8,Saturday,1,IndiGo,A321,BLR,IXC,501,8,57,220,146.0,66.6,10.0,9.0,7,2,28.9,0.0,0.0,67.9,85.5
FL1455,SG897,2023-01-16,1,Monday,0,SpiceJet,B787,COK,GOI,522,13,55,296,263.0,88.9,1.0,4.0,4,3,0.5,29.9,0.0,33.7,46.1
FL0956,S5659,2023-11-07,11,Tuesday,0,StarAir,A320,MAA,ATQ,955,9,94,180,152.0,84.9,5.0,9.0,6,2,5.9,0.0,0.0,22.7,69.3
FL0703,6E378,2023-05-25,5,Thursday,0,IndiGo,B787,LKO,JAI,1275,15,120,296,262.0,88.7,5.0,3.0,3,4,0.0,0.0,0.0,7.6,25.2
FL0342,S5112,2023-06-30,6,Friday,0,StarAir,B737,ATQ,SXR,332,11,59,162,105.0,65.0,8.0,8.0,2,2,0.0,0.0,0.0,17.3,73.8
FL0838,SG706,2023-06-09,6,Friday,0,SpiceJet,B737,BLR,IXC,1102,18,106,162,129.0,80.0,4.0,6.0,7,2,21.4,,0.0,29.2,59.2
FL0759,S5685,2023-07-24,7,Monday,0,StarAir,A320,GOI,BHO,603,10,83,180,159.0,88.5,9.0,5.0,3,2,0.0,,0.0,72.0,70.2
FL1167,SG388,2023-02-24,2,Friday,0,SpiceJet,,PAT,LKO,1594,6,155,180,142.0,79.2,9.0,2.0,2,3,0.0,18.6,0.0,56.8,59.6
FL0728,AI237,2023-06-26,6,Monday,0,Air India,B737,COK,DEL,1900,15,165,162,146.0,90.7,,7.0,4,9,0.8,0.0,0.0,3.0,61.8
FL0413,6E816,2023-02-22,2,Wednesday,0,IndiGo,B737,CCU,BOM,1880,18,177,162,129.0,80.1,6.0,2.0,5,9,1.9,0.0,0.0,21.5,73.0
FL0586,AI799,2023-02-08,2,Wednesday,0,Air India,ATR72,COK,GOI,1836,10,163,70,65.0,,2.0,3.0,4,3,0.0,0.0,0.0,0.0,27.8
FL0815,AI927,2023-02-03,2,Friday,0,Air India,A321,IXB,ATQ,1364,17,144,220,130.0,59.4,2.0,1.0,2,2,2.9,0.0,0.0,7.9,53.5
FL1425,I5267,2023-10-02,10,Monday,0,AirAsia India,ATR72,MAA,SXR,1855,12,168,70,52.0,74.3,3.0,3.0,6,2,2.4,0.0,0.0,6.3,26.0
FL0774,I5353,2023-02-23,2,Thursday,0,AirAsia India,A321,SXR,IXC,1448,13,128,220,,66.3,8.0,7.0,2,2,6.6,0.0,7.2,40.0,34.3
FL0274,AI482,2023-10-31,10,Tuesday,0,Air India,A321,VTZ,HYD,300,22,55,220,185.0,84.5,5.0,1.0,2,6,3.8,25.1,0.0,35.5,54.2
FL0543,6E138,2023-08-15,8,Tuesday,0,IndiGo,A320,CCU,HYD,1440,19,144,180,122.0,68.3,7.0,9.0,5,6,0.0,0.0,0.0,26.8,84.8
FL0334,AI879,2023-02-15,2,Wednesday,0,Air India,A321,ATQ,IXC,501,17,59,220,190.0,86.8,1.0,5.0,2,2,1.4,0.0,0.0,1.4,67.1
FL1320,G8397,2023-01-09,1,Monday,0,GoFirst,B777,GAU,BHO,1955,11,180,342,292.0,85.5,4.0,,2,2,6.3,,0.0,19.8,41.6
FL0633,UK769,2023-06-16,6,Friday,0,Vistara,,AMD,GOI,1485,6,138,342,342.0,100.0,8.0,5.0,4,3,0.0,0.0,0.0,24.8,19.0
FL0376,UK622,2023-01-26,1,Thursday,0,Vistara,B737,JAI,IXC,516,13,69,162,139.0,86.4,7.0,7.0,4,2,,4.7,0.0,33.5,58.6
FL0602,6E297,2023-01-09,1,Monday,0,IndiGo,,SXR,IXC,1296,10,130,180,163.0,90.8,2.0,1.0,2,2,0.0,17.7,0.0,25.7,15.3
FL1500,6E414,2023-05-21,5,Sunday,1,IndiGo,B737,PNQ,GAU,880,14,88,162,155.0,95.9,1.0,4.0,4,2,6.1,6.3,0.0,16.2,18.6
FL1459,6E507,2023-09-07,9,Thursday,0,IndiGo,A320,GOI,DEL,1600,5,137,180,128.0,71.6,3.0,6.0,3,9,0.0,0.0,0.0,7.8,60.8
FL0744,UK261,2023-12-17,12,Sunday,1,Vistara,A321,CCU,COK,1426,17,136,220,163.0,74.4,2.0,1.0,5,4,5.1,,0.0,6.2,21.3
FL0830,G8830,2023-12-26,12,Tuesday,0,GoFirst,ATR72,SXR,MAA,720,7,70,70,60.0,86.8,,5.0,2,6,11.9,0.0,0.0,14.3,62.3
FL0863,6E138,2023-05-01,5,Monday,0,IndiGo,B777,AMD,IXC,1418,21,131,342,228.0,66.8,1.0,1.0,4,2,8.2,0.0,1.0,14.7,17.0
FL0440,6E427,2023-04-27,4,Thursday,0,IndiGo,ATR72,BHO,PNQ,959,22,92,70,65.0,94.1,4.0,5.0,2,4,0.6,38.9,0.0,45.1,240.0
FL0475,AI174,2023-08-06,8,Sunday,1,Air India,B787,MAA,HYD,520,5,66,296,223.0,75.5,7.0,9.0,6,6,0.0,,0.0,21.2,89.8
FL1419,6E281,2023-08-17,8,Thursday,0,IndiGo,B777,ATQ,CCU,1626,18,156,342,310.0,90.9,7.0,4.0,2,5,7.3,21.3,0.0,47.9,55.7
FL0129,SG621,2023-01-05,1,Thursday,0,SpiceJet,B737,HYD,CCU,1440,14,140,162,121.0,75.1,7.0,6.0,6,5,5.2,0.0,0.0,23.2,69.6
FL0259,AI664,2023-09-09,9,Saturday,1,Air India,B737,SXR,GOI,461,19,55,162,133.0,82.5,7.0,1.0,2,3,0.0,0.0,0.0,12.5,45.1
FL1056,AI564,2023-10-22,10,Sunday,1,Air India,ATR72,HYD,DEL,1253,20,109,70,58.0,83.4,6.0,5.0,6,9,9.0,0.0,0.0,10.4,88.5
FL0904,AI276,2023-01-15,1,Sunday,1,Air India,A321,BOM,AMD,530,21,53,220,185.0,84.5,4.0,6.0,9,4,0.0,0.0,0.0,1.1,30.2
FL0088,6E793,2023-08-05,8,Saturday,1,IndiGo,A320,HYD,VTZ,300,8,50,180,146.0,81.2,1.0,9.0,6,2,2.1,31.7,0.0,40.2,76.5
FL0025,S5806,2023-11-10,11,Friday,0,StarAir,A321,VTZ,BHO,733,19,83,220,214.0,97.6,1.0,6.0,2,2,3.8,0.0,0.0,13.7,55.3
FL0296,AI607,2023-07-27,7,Thursday,0,Air India,B787,CCU,BOM,1880,9,175,296,199.0,67.4,10.0,9.0,5,9,,0.0,0.0,48.1,98.1
FL0544,SG777,2023-06-26,6,Monday,0,SpiceJet,A320,AMD,IXB,1576,7,165,180,153.0,85.5,2.0,7.0,4,2,11.9,0.0,0.0,15.3,89.9
FL0979,6E240,2023-06-22,6,Thursday,0,IndiGo,A320,HYD,IXB,1487,14,131,180,159.0,88.7,7.0,8.0,6,2,11.4,0.0,0.0,23.4,65.0
FL0877,I5545,2023-04-23,4,Sunday,1,AirAsia India,A320,PAT,BHO,1271,16,132,180,164.0,91.4,1.0,1.0,2,2,5.3,,0.0,7.2,34.5
FL1176,I5927,2023-03-04,3,Saturday,1,AirAsia India,A320,LKO,COK,484,14,60,180,136.0,75.6,4.0,5.0,3,4,2.8,0.0,0.0,4.9,38.4
FL1409,6E410,2023-01-17,1,Tuesday,0,IndiGo,A320,SXR,IXC,1331,19,130,180,131.0,73.0,1.0,7.0,2,2,5.0,0.0,0.0,4.6,30.2
FL0948,6E905,2023-04-22,4,Saturday,1,IndiGo,A320,SXR,JAI,1143,18,118,180,130.0,72.5,3.0,4.0,2,4,8.6,0.0,0.0,10.8,39.2
FL1160,AI425,2023-04-11,4,Tuesday,0,Air India,B737,SXR,GAU,1088,19,112,162,154.0,95.5,2.0,6.0,2,2,8.7,0.0,0.0,12.9,58.2
FL0516,SG898,2023-02-12,2,Sunday,1,SpiceJet,A320,DEL,BHO,780,17,84,180,143.0,79.9,8.0,,9,2,21.1,0.5,0.0,48.8,49.8
FL1144,SG390,2023-11-20,11,Monday,0,SpiceJet,A320,MAA,VTZ,1163,14,112,180,158.0,88.2,1.0,2.0,6,2,0.1,0.0,0.0,14.0,33.5
FL0197,6E748,2023-11-14,11,Tuesday,0,IndiGo,B737,JAI,PNQ,982,10,112,162,131.0,81.0,2.0,1.0,4,4,4.6,0.0,0.0,11.3,18.7
FL0350,AI656,2023-09-13,9,Wednesday,0,Air India,A320,BOM,HYD,620,21,60,180,138.0,76.9,5.0,4.0,9,6,4.3,,0.0,8.4,56.6
FL0493,AI291,2023-05-27,5,Saturday,1,Air India,B787,GAU,PAT,678,7,66,296,251.0,85.0,5.0,4.0,2,2,,0.0,0.0,21.3,39.4
FL0892,SG816,2023-01-14,1,Saturday,1,SpiceJet,,DEL,BLR,1740,8,160,220,159.0,72.3,10.0,6.0,9,7,26.5,0.0,0.0,67.0,76.1
FL1442,SG969,2023-08-03,8,Thursday,0,SpiceJet,A320,MAA,HYD,520,7,66,180,130.0,72.5,9.0,3.0,6,6,15.5,0.0,0.0,51.9,54.8
FL0339,SG636,2023-10-07,10,Saturday,1,SpiceJet,A320,ATQ,CCU,1410,20,136,180,154.0,86.0,6.0,1.0,2,5,,0.0,0.0,24.0,48.4
FL0340,AI336,2023-12-15,12,Friday,0,Air India,B737,BOM,DEL,1148,7,115,162,156.0,,9.0,2.0,9,9,31.7,0.0,0.0,68.2,105.0
FL0470,6E814,2023-03-10,3,Friday,0,IndiGo,A319,CCU,COK,784,19,92,144,96.0,66.9,1.0,2.0,5,4,14.1,0.0,0.0,13.8,18.1
FL0829,I5435,2023-01-08,1,Sunday,1,AirAsia India,A320,JAI,SXR,1800,14,165,180,150.0,83.8,8.0,7.0,4,2,2.7,0.0,0.0,30.7,73.2
FL0659,6E714,2023-06-09,6,Friday,0,IndiGo,ATR72,DEL,HYD,1253,9,110,70,62.0,89.9,3.0,3.0,9,6,12.7,0.0,0.0,17.8,19.9
FL0500,I5844,2023-12-02,12,Saturday,1,AirAsia India,B737,COK,MAA,660,12,72,162,127.0,78.4,3.0,5.0,4,6,4.0,0.0,0.0,7.3,38.8
FL1499,AI505,2023-09-26,9,Tuesday,0,Air India,B737,IXC,BHO,1980,9,195,162,129.0,79.9,,7.0,2,2,0.0,0.0,0.0,8.7,74.6
FL1322,6E101,2023-08-25,8,Friday,0,IndiGo,ATR72,LKO,MAA,941,7,88,70,57.0,82.4,5.0,10.0,3,6,7.9,0.0,0.0,15.4,87.9
FL1249,I5850,2023-06-27,6,Tuesday,0,AirAsia India,B737,PAT,CCU,1150,14,114,162,134.0,83.2,3.0,4.0,2,5,2.9,25.2,0.0,29.0,49.4
FL1452,I5157,2023-02-16,2,Thursday,0,AirAsia India,ATR72,SXR,PAT,556,19,71,70,66.0,95.3,2.0,5.0,2,2,7.0,0.0,0.0,14.7,39.1
FL1315,AI349,2023-08-12,8,Saturday,1,Air India,B737,CCU,ATQ,536,6,63,162,119.0,73.7,9.0,10.0,5,2,0.0,0.0,0.0,28.0,104.8
FL1234,AI994,2023-04-24,4,Monday,0,Air India,A321,IXC,ATQ,1443,5,142,220,189.0,86.1,2.0,4.0,2,2,0.0,0.0,0.0,0.4,26.6
FL0594,6E140,2023-06-12,6,Monday,0,IndiGo,B737,DEL,LKO,510,20,66,162,124.0,76.8,7.0,10.0,9,3,29.0,0.0,0.0,56.0,94.7
FL0810,6E488,2023-07-03,7,Monday,0,IndiGo,A320,BOM,HYD,620,18,80,180,141.0,78.7,1.0,9.0,9,6,2.5,0.0,0.0,0.9,64.9
FL0872,UK927,2023-12-03,12,Sunday,1,Vistara,A321,CCU,VTZ,1813,7,169,220,196.0,89.3,,2.0,5,2,7.1,25.0,0.0,60.1,49.4
FL0372,I5533,2023-06-25,6,Sunday,1,AirAsia India,A319,MAA,JAI,795,21,77,144,105.0,73.5,7.0,9.0,6,4,0.0,0.0,0.0,13.1,83.0
FL1070,6E606,2023-04-14,4,Friday,0,IndiGo,ATR72,CCU,ATQ,1193,7,130,70,57.0,,,2.0,5,2,2.2,,0.0,10.5,17.0
FL1407,AI493,2023-07-20,7,Thursday,0,Air India,A320,GAU,SXR,453,10,59,180,169.0,94.4,5.0,4.0,2,2,1.5,0.0,0.0,11.4,42.3
FL1282,AI306,2023-05-31,5,Wednesday,0,Air India,A320,PNQ,JAI,884,19,99,180,143.0,79.8,1.0,4.0,4,4,10.1,0.0,0.0,20.1,54.6
FL0887,6E491,2023-01-28,1,Saturday,1,IndiGo,ATR72,AMD,CCU,1898,15,168,70,56.0,80.7,6.0,8.0,4,5,2.5,12.0,0.0,24.5,95.3
FL0739,SG671,2023-04-15,4,Saturday,1,SpiceJet,A321,ATQ,BLR,1258,20,120,220,175.0,79.6,5.0,1.0,2,7,0.0,0.0,0.0,0.0,67.8
FL0377,AI890,2023-12-21,12,Thursday,0,Air India,A321,IXB,VTZ,752,12,84,220,175.0,79.8,9.0,5.0,2,2,5.3,0.0,0.0,50.8,71.3
FL0597,6E649,2023-08-23,8,Wednesday,0,IndiGo,A320,SXR,BLR,1910,15,160,180,155.0,86.5,4.0,3.0,2,7,1.1,,0.0,6.0,61.4
FL0241,6E556,2023-05-28,5,Sunday,1,IndiGo,B737,JAI,HYD,463,10,61,162,135.0,83.7,1.0,3.0,4,6,8.0,19.1,0.0,30.8,31.2
FL0541,SG931,2023-12-23,12,Saturday,1,SpiceJet,A320,ATQ,LKO,1836,19,152,180,171.0,95.4,4.0,5.0,2,3,5.9,41.5,0.0,53.2,89.6
FL0007,6E982,2023-01-21,1,Saturday,1,IndiGo,A320,PAT,BLR,1430,19,141,180,168.0,93.9,6.0,4.0,2,7,5.6,21.9,0.0,47.9,70.8
FL0275,AI141,2023-07-27,7,Thursday,0,Air India,B787,LKO,MAA,707,13,76,296,256.0,86.6,8.0,8.0,3,6,5.2,0.0,0.0,28.5,82.6
FL1223,AI631,2023-10-12,10,Thursday,0,Air India,A320,GAU,BLR,575,7,66,180,148.0,82.4,7.0,4.0,2,7,4.8,0.0,0.0,10.6,85.8
FL0699,6E584,2023-12-23,12,Saturday,1,IndiGo,A321,CCU,BHO,510,7,52,220,179.0,81.5,4.0,5.0,5,2,2.5,46.5,0.0,49.0,38.0
FL0632,SG205,2023-07-01,7,Saturday,1,SpiceJet,A321,ATQ,IXC,395,6,63,220,156.0,71.3,6.0,1.0,2,2,0.0,0.0,0.0,14.5,43.0
FL0639,SG264,2023-05-06,5,Saturday,1,SpiceJet,A320,DEL,AMD,890,12,108,180,152.0,84.6,,1.0,9,4,0.4,3.0,0.0,10.4,32.6
FL1290,AI869,2023-01-02,1,Monday,0,Air India,ATR72,CCU,PNQ,1862,14,173,70,54.0,77.3,,5.0,5,4,0.5,0.0,0.0,4.7,36.5
FL0202,6E417,2023-04-11,4,Tuesday,0,IndiGo,A320,GOI,AMD,1511,20,140,180,150.0,83.4,1.0,2.0,3,4,,0.0,0.0,12.3,25.0
FL1393,AI637,2023-03-10,3,Friday,0,Air India,B737,COK,BLR,520,14,75,162,151.0,93.4,4.0,2.0,4,7,5.8,0.0,0.0,5.4,37.0
FL0747,6E135,2023-09-16,9,Saturday,1,IndiGo,ATR72,LKO,ATQ,1216,6,129,70,63.0,90.6,7.0,8.0,3,2,0.3,0.0,1.4,16.0,61.4
